,구분코드,대분류,중분류,소분류,명칭,시,구,동
2055,BE_IW17-0008,쇼핑/여가/가정,할인매장,할인매장 일반,삼천리자전거망우점,서울특별시,중랑구,망우본동
2056,BE_IW17-0009,쇼핑/여가/가정,할인매장,할인매장 일반,신한수퍼,서울특별시,노원구,상계5동
2057,BE_IW17-0010,쇼핑/여가/가정,할인매장,할인매장 일반,엘지할인마트,서울특별시,양천구,목2동
2058,BE_IW17-0011,쇼핑/여가/가정,할인매장,할인매장 일반,우성할인마트,서울특별시,강동구,천호1동
2059,BE_IW17-0012,쇼핑/여가/가정,할인매장,할인매장 일반,원마트,서울특별시,관악구,인헌동
2060,BE_IW17-0013,쇼핑/여가/가정,할인매장,할인매장 일반,유니클로,서울특별시,서초구,양재2동
2061,BE_IW17-0014,쇼핑/여가/가정,할인매장,할인매장 일반,진로엠마트,서울특별시,성북구,월곡1동
2062,BE_IW17-0015,쇼핑/여가/가정,할인매장,할인매장 일반,프라임마트,서울특별시,강서구,방화2동
2063,BE_IW17-0016,쇼핑/여가/가정,할인매장,홈플러스,홈플러스가양점,서울특별시,강서구,가양2동
2064,BE_IW17-0017,쇼핑/여가/가정,할인매장,홈플러스,홈플러스강동점,서울특별시,강동구,천호1동
2065,BE_IW17-0018,쇼핑/여가/가정,할인매장,홈플러스,홈플러스강서점,서울특별시,강서구,등촌1동
2066,BE_IW17-0019,쇼핑/여가/가정,할인매장,홈플러스,홈플러스금천점,서울특별시,금천구,독산1동
2067,BE_IW17-0020,쇼핑/여가/가정,할인매장,홈플러스,홈플러스동대문점,서울특별시,동대문구,용신동
2068,BE_IW17-0021,쇼핑/여가/가정,할인매장,홈플러스,홈플러스면목점,서울특별시,중랑구,면목5동
2069,BE_IW17-0022,쇼핑/여가/가정,할인매장,홈플러스,홈플러스목동점,서울특별시,양천구,목1동
2070,BE_IW17-0023,쇼핑/여가/가정,할인매장,홈플러스,홈플러스방학점,서울특별시,도봉구,방학1동
2071,BE_IW17-0024,쇼핑/여가/가정,할인매장,홈플러스,홈플러스상봉점,서울특별시,중랑구,상봉1동
2072,BE_IW17-0025,쇼핑/여가/가정,할인매장,홈플러스,홈플러스서울남현점,서울특별시,관악구,남현동
2073,BE_IW17-0026,쇼핑/여가/가정,할인매장,홈플러스,홈플러스시흥점,서울특별시,금천구,시흥1동
2074,BE_IW17-0027,쇼핑/여가/가정,할인매장,홈플러스,홈플러스신내점,서울특별시,중랑구,신내2동
2075,BE_IW17-0028,쇼핑/여가/가정,할인매장,홈플러스,홈플러스신도림점,서울특별시,구로구,신도림동
2076,BE_IW17-0029,쇼핑/여가/가정,할인매장,홈플러스,홈플러스영등포점,서울특별시,영등포구,문래동
2077,BE_IW17-0030,쇼핑/여가/가정,할인매장,홈플러스,홈플러스월곡점,서울특별시,성북구,월곡2동
2078,BE_IW17-0031,쇼핑/여가/가정,할인매장,홈플러스,홈플러스월드컵점,서울특별시,마포구,성산2동
2079,BE_IW17-0032,쇼핑/여가/가정,할인매장,홈플러스,홈플러스잠실점,서울특별시,송파구,잠실6동
2080,BE_IW17-0033,쇼핑/여가/가정,할인매장,홈플러스,홈플러스중계점,서울특별시,노원구,중계2.3동
2081,BE_IW17-0034,쇼핑/여가/가정,할인매장,홈플러스,홈플러스합정점,서울특별시,마포구,합정동
2082,BE_IW17-0035,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,도봉구,창5동
2083,BE_IW17-0036,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,중랑구,묵1동
2084,BE_IW17-0037,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,구로구,구로3동
2085,BE_IW17-0038,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,서초구,양재2동
2086,BE_IW17-0039,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,용산구,한강로동
2087,BE_IW17-0040,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,중랑구,망우본동
2088,BE_IW17-0041,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,성북구,월곡1동
2089,BE_IW17-0042,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,송파구,문정2동
2090,BE_IW17-0043,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,노원구,월계3동
2091,BE_IW17-0044,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,동대문구,이문1동
2092,BE_IW17-0045,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,영등포구,여의동
2093,BE_IW17-0046,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,구로구,구로5동
2094,BE_IW17-0047,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,강서구,공항동
2095,BE_IW17-0048,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,은평구,수색동
2096,BE_IW17-0049,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,중구,황학동
2097,BE_IW17-0050,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,성동구,성수2가1동
2098,BE_IW17-0051,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,성북구,길음2동
2099,BE_IW17-0052,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,양천구,신월5동
2100,BE_IW17-0053,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,성동구,행당1동
2101,BE_IW17-0054,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,강남구,수서동
2102,BE_IW17-0055,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,동작구,사당1동
2103,BE_IW17-0056,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,강동구,천호2동
2104,BE_IW17-0057,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,양천구,목1동
2105,BE_IW17-0058,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,영등포구,영등포동
2106,BE_IW17-0059,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,광진구,자양3동
2107,BE_IW17-0060,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,강서구,가양3동
2108,BE_IW17-0061,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,강동구,명일2동
2109,BE_IW17-0062,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,은평구,응암1동
2110,BE_IW17-0063,쇼핑/여가/가정,할인매장,이마트,이마트,서울특별시,강남구,역삼2동
2111,BE_IW17-0064,쇼핑/여가/가정,할인매장,이마트,이마트마포공덕점,서울특별시,마포구,공덕동
2112,BE_IW17-0065,쇼핑/여가/가정,할인매장,이마트,이마트장안점,서울특별시,동대문구,장안1동
2113,BE_IW17-0066,쇼핑/여가/가정,할인매장,빅마켓,빅마켓금천점,서울특별시,금천구,독산1동
2114,BE_IW17-0067,쇼핑/여가/가정,할인매장,빅마켓,빅마켓도봉점,서울특별시,도봉구,방학1동
2115,BE_IW17-0068,쇼핑/여가/가정,할인매장,빅마켓,빅마켓영등포점,서울특별시,영등포구,영등포동
2116,BE_IW17-0069,쇼핑/여가/가정,할인매장,롯데마트,롯데마트강변점,서울특별시,광진구,구의3동
2117,BE_IW17-0070,쇼핑/여가/가정,할인매장,롯데마트,롯데마트구로점,서울특별시,구로구,구로2동
2118,BE_IW17-0071,쇼핑/여가/가정,할인매장,롯데마트,롯데마트김포공항점,서울특별시,강서구,방화2동
2119,BE_IW17-0072,쇼핑/여가/가정,할인매장,롯데마트,롯데마트삼양점,서울특별시,강북구,삼양동
2120,BE_IW17-0073,쇼핑/여가/가정,할인매장,롯데마트,롯데마트서울역점,서울특별시,중구,회현동
