,시도,우편번호,법정동주소,Latitude,Longitude,도로명주소,사용승인일,동수,세대수,최고층수,단지명
1054,부산광역시,47526.0,부산광역시 연제구 거제동 1506 아시아드푸르지오,35.1876914,129.0713719,부산광역시 연제구 아시아드대로22번길 36,20101227.0,6,478,27,아시아드푸르지오
1055,부산광역시,47543.0,부산광역시 연제구 거제동 577-1 연제그린타워아파트,35.1831598,129.0725806,부산광역시 연제구 거제천로87번길 30,19990213.0,2,332,20,연제그린타워아파트
1056,부산광역시,,부산광역시 연제구 거제동 1513- 온천천2차동원로얄듀크아파트,35.2381868,129.0898608,,20130516.0,2,118,21,온천천2차동원로얄듀크아파트
1057,부산광역시,47516.0,부산광역시 연제구 거제동 1465-3 온천천동원로얄듀크,35.1958454,129.0827839,부산광역시 연제구 거제천로269번길 31,20050726.0,4,298,25,온천천동원로얄듀크
1058,부산광역시,47516.0,부산광역시 연제구 거제동 1466-17 온천천쌍용예가,35.1942914,129.0836723,부산광역시 연제구 세병로 68,20060602.0,4,336,25,온천천쌍용예가
1059,부산광역시,47501.0,부산광역시 연제구 거제동 898-1 월드마크아시아드,35.1913863,129.065781,부산광역시 연제구 종합운동장로12번길 8,20080225.0,2,299,36,월드마크아시아드
1060,부산광역시,47536.0,부산광역시 연제구 거제동 714-144 유림아시아드아파트,35.1754581,129.0669305,부산광역시 연제구 해맞이로 23,20010922.0,14,1330,25,유림아시아드아파트
1061,부산광역시,47514.0,부산광역시 연제구 거제동 150-8 청마마이우스,35.1961748,129.0818317,부산광역시 연제구 명륜로 14,20031218.0,1,169,15,청마마이우스
1062,부산광역시,47513.0,부산광역시 연제구 거제동 163-1 태경선샤인아파트,35.1984092,129.079944,부산광역시 연제구 중앙대로1226번길 30,19950223.0,1,224,25,태경선샤인아파트
1063,부산광역시,,부산광역시 연제구 거제동 867-5 화랑아파트,35.1875257,129.0683642,,19850710.0,5,105,5,화랑아파트
1064,부산광역시,47582.0,부산광역시 연제구 연산동 1135-3 대진그린타워아파트,35.1810653,129.0896436,부산광역시 연제구 쌍미천로84번길 59-10,19930402.0,1,161,15,대진그린타워아파트
1065,부산광역시,47563.0,부산광역시 연제구 연산동 2311 더샵 파크시티,35.1909883,129.0974308,부산광역시 연제구 안연로 33,20150603.0,14,1758,41,더샵 파크시티
1066,부산광역시,47613.0,부산광역시 연제구 연산동 1829-1 동덕현대아파트,35.1719984,129.092229,부산광역시 연제구 연미로 14,19940303.0,3,478,22,동덕현대아파트
1067,부산광역시,47584.0,부산광역시 연제구 연산동 3 동서그린맨션아파트,35.182638,129.1018334,부산광역시 연제구 토곡로 50-2,19911224.0,3,188,15,동서그린맨션아파트
1068,부산광역시,47584.0,부산광역시 연제구 연산동 1 동서연천타워,35.1833324,129.1018057,부산광역시 연제구 톳고개로 30,19930602.0,1,113,20,동서연천타워
1069,부산광역시,,부산광역시 연제구 연산동 1637-1 동서하이빌아파트 ,35.1786103,129.0803078,,20031024.0,3,113,10,동서하이빌아파트 
1070,부산광역시,47600.0,부산광역시 연제구 연산동 1643-2 동성효성아파트,35.1789939,129.0795429,부산광역시 연제구 중앙대로1038번길 54,19830504.0,1,189,12,동성효성아파트
1071,부산광역시,47562.0,부산광역시 연제구 연산동 346-11 동원베네스트,35.1892673,129.0957111,부산광역시 연제구 과정로294번길 10,20060330.0,3,150,15,동원베네스트
1072,부산광역시,47573.0,부산광역시 연제구 연산동 2220 망미주공아파트,35.178722,129.109944,부산광역시 연제구 토현로 10,19861128.0,23,2038,15,망미주공아파트
1073,부산광역시,47542.0,부산광역시 연제구 연산동 1361-7 부산더샵시티애비뉴,35.1814052,129.0765298,부산광역시 연제구 시청로 20,20151130.0,2,232,32,부산더샵시티애비뉴
1074,부산광역시,47542.0,부산광역시 연제구 연산동 1366-1 부산더샵시티애비뉴2차아파트,35.1812229,129.0759425,부산광역시 연제구 시청로 12,20161214.0,2,216,33,부산더샵시티애비뉴2차아파트
1075,부산광역시,47571.0,부산광역시 연제구 연산동 137-15 부산센텀푸르지오,35.1837972,129.1109168,부산광역시 연제구 고분로 280,20150129.0,6,560,28,부산센텀푸르지오
1076,부산광역시,47607.0,부산광역시 연제구 연산동 856-3 부산연산행복주택,35.1743861,129.0796439,부산광역시 연제구 진남로 607,20221027.0,1,150,15,부산연산행복주택
1077,부산광역시,47605.0,"부산광역시 연제구 연산동 2322,부산광역시 연제구 연산동 2331,부산광역시 연제구 연산동 1573 브라운스톤연제",35.1777286,129.0780407,부산광역시 연제구 연제로8번길 29,20161230.0,7,521,20,브라운스톤연제
1078,부산광역시,,부산광역시 연제구 연산동 867-2 성일이안시티아파트,35.1775549,129.0763717,,20161019.0,1,105,21,성일이안시티아파트
1079,부산광역시,47571.0,부산광역시 연제구 연산동 2166 센텀리버sk뷰,35.184109,129.113921,부산광역시 연제구 좌수영로 225,20170123.0,6,529,29,센텀리버sk뷰
1080,부산광역시,47571.0,부산광역시 연제구 연산동 129 센텀수영강푸르지오,35.1835825,129.1116658,부산광역시 연제구 고분로 270,20070622.0,7,430,15,센텀수영강푸르지오
1081,부산광역시,47604.0,부산광역시 연제구 연산동 822-6 시청스마트W아파트,35.1753561,129.0825857,부산광역시 연제구 연수로 103,20180928.0,2,181,20,시청스마트W아파트
1082,부산광역시,47600.0,부산광역시 연제구 연산동 1590-25 시청앞 행복주택2단지,35.1794795,129.0785321,부산광역시 연제구 중앙대로1038번길 40,20230905.0,2,999,37,시청앞 행복주택2단지
1083,부산광역시,47542.0,부산광역시 연제구 연산동 1361-9 시청역 SK VIEW,35.1778351,129.1075285,부산광역시 연제구 중앙대로1043번길 34,20181115.0,2,298,33,시청역 SK VIEW
1084,부산광역시,47599.0,부산광역시 연제구 연산동 1445-11 시청역 비스타동원아파트,35.1792279,129.0767323,부산광역시 연제구 연제로 30,20191224.0,4,740,38,시청역 비스타동원아파트
1085,부산광역시,47545.0,부산광역시 연제구 연산동 1507-1 시청역삼정그린코아포레스트,35.1814741,129.0733063,부산광역시 연제구 거제천로 82,20230427.0,2,160,22,시청역삼정그린코아포레스트
1086,부산광역시,,부산광역시 연제구 연산동 1355-6 시청역이즈팰리스1차,35.1823256,129.0768896,,20160902.0,1,132,1,시청역이즈팰리스1차
1087,부산광역시,47606.0,부산광역시 연제구 연산동 859-2 시청역퀸즈W아파트,35.1758937,129.0780236,부산광역시 연제구 연제로 7,20161121.0,3,172,20,시청역퀸즈W아파트
1088,부산광역시,47593.0,부산광역시 연제구 연산동 1866-2 아이유파크아파트,35.1744995,129.0905272,부산광역시 연제구 연수로 179,20171128.0,1,158,27,아이유파크아파트
1089,부산광역시,47585.0,부산광역시 연제구 연산동 243-18 연산LG아파트,35.1838457,129.1036023,부산광역시 연제구 고분로 200,19990327.0,24,2302,25,연산LG아파트
1090,부산광역시,47520.0,부산광역시 연제구 연산동 587-4 연산sk뷰1단지,35.1885814,129.0818907,부산광역시 연제구 중앙대로1124번길 15,20060428.0,2,329,35,연산sk뷰1단지
1091,부산광역시,47571.0,부산광역시 연제구 연산동 137 연산경남아파트,35.1839714,129.1107493,부산광역시 연제구 고분로 260,19940316.0,2,297,15,연산경남아파트
1092,부산광역시,47608.0,부산광역시 연제구 연산동 2298 연산경동메르빌,35.174619,129.083072,부산광역시 연제구 연수로 110,20131206.0,2,470,49,연산경동메르빌
1093,부산광역시,47560.0,부산광역시 연제구 연산동 304-1 연산경동아파트,35.191695,129.0927264,부산광역시 연제구 과정로344번길 50,19941231.0,2,318,24,연산경동아파트
1094,부산광역시,47610.0,부산광역시 연제구 연산동 1990 연산더샵아파트,35.1736547,129.0845558,부산광역시 연제구 연수로 130,20190327.0,11,1071,30,연산더샵아파트
1095,부산광역시,47552.0,부산광역시 연제구 연산동 2335 연산동 일동미라주 더 스타,35.1905942,129.0881471,부산광역시 연제구 반송로 80,20170627.0,6,624,34,연산동 일동미라주 더 스타
1096,부산광역시,47588.0,부산광역시 연제구 연산동 30-1 연산동대우아파트,35.1809075,129.1050666,부산광역시 연제구 토곡남로 15,20001023.0,2,303,25,연산동대우아파트
1097,부산광역시,47582.0,부산광역시 연제구 연산동 1136-5 연산동한일유앤아이아파트,35.1825822,129.088057,부산광역시 연제구 묘봉산로 4,20060428.0,3,412,23,연산동한일유앤아이아파트
1098,부산광역시,47610.0,부산광역시 연제구 연산동 2022-587 연산동현대홈타운,35.1692578,129.0862988,부산광역시 연제구 마곡천로 54,20051028.0,4,410,24,연산동현대홈타운
1099,부산광역시,47608.0,부산광역시 연제구 연산동 2367 연산롯데캐슬골드포레,35.1738398,129.0818567,부산광역시 연제구 황령산로 615,20200729.0,11,1230,36,연산롯데캐슬골드포레
1100,부산광역시,47577.0,부산광역시 연제구 연산동 766-2 연산반도보라 아파트,35.1835264,129.0833352,부산광역시 연제구 월드컵대로114번길 20,20001209.0,2,294,25,연산반도보라 아파트
1101,부산광역시,47588.0,부산광역시 연제구 연산동 57-134 연산부전타워아파트,35.1808883,129.1058609,부산광역시 연제구 토곡남로 11,19931104.0,2,214,24,연산부전타워아파트
1102,부산광역시,47518.0,부산광역시 연제구 연산동 580-4 연산삼보아파트,35.1763885,129.0882238,부산광역시 연제구 세병로 34,19841022.0,2,209,11,연산삼보아파트
1103,부산광역시,47582.0,부산광역시 연제구 연산동 1135-160 연산삼성타워맨션아파트,35.178753,129.088593,부산광역시 연제구 쌍미천로 70,19900719.0,1,136,15,연산삼성타워맨션아파트
1104,부산광역시,47519.0,부산광역시 연제구 연산동 578-1 연산삼익아파트,35.1913033,129.0812518,부산광역시 연제구 중앙대로 1164,19790710.0,1,305,14,연산삼익아파트
1105,부산광역시,47582.0,부산광역시 연제구 연산동 1135-48 연산서전기아타운아파트,35.1804158,129.0886403,부산광역시 연제구 쌍미천로84번길 2,19940122.0,3,161,15,연산서전기아타운아파트
1106,부산광역시,47575.0,부산광역시 연제구 연산동 2235-4 연산선경아파트,35.1770557,129.1098924,부산광역시 연제구 과정로 74,19950605.0,7,576,18,연산선경아파트
1107,부산광역시,47519.0,부산광역시 연제구 연산동 585-6 연산센터빌,35.1896962,129.08309,부산광역시 연제구 거제천로230번길 53,19950713.0,1,312,22,연산센터빌
1108,부산광역시,47579.0,부산광역시 연제구 연산동 958-6 연산센트럴파크,35.184221,129.0935564,부산광역시 연제구 고분로98번길 16,19921103.0,3,293,15,연산센트럴파크
1109,부산광역시,47549.0,부산광역시 연제구 연산동 603-7 연산쌍용아파트,35.1871649,129.0844461,부산광역시 연제구 고분로13번길 25,19991016.0,1,159,29,연산쌍용아파트
1110,부산광역시,,부산광역시 연제구 연산동 705-5 연산역이즈,35.182801,129.0807576,,20181218.0,1,102,20,연산역이즈
1111,부산광역시,47540.0,부산광역시 연제구 연산동 1244-1 연산예서두레라움,35.1860186,129.0798853,부산광역시 연제구 거제천로154번길 58,20230426.0,1,276,27,연산예서두레라움
1112,부산광역시,47553.0,부산광역시 연제구 연산동 2262 연산자이,35.1885162,129.0892224,부산광역시 연제구 과정로343번길 43,20100728.0,19,1598,28,연산자이
1113,부산광역시,,부산광역시 연제구 연산동 1135-227 연산포레서희스타힐스,35.183139,129.089817,,20240911.0,9,612,24,연산포레서희스타힐스
1114,부산광역시,47518.0,부산광역시 연제구 연산동 584-1 연산한성기린아파트,35.1901091999999,129.0847697,부산광역시 연제구 세병로 16,19931105.0,2,450,21,연산한성기린아파트
1115,부산광역시,47566.0,"부산광역시 연제구 연산동 388-1,부산광역시 연제구 연산동 387-1,부산광역시 연제구 연산동 394,부산광역시 연제구 연산동 395,부산광역시 연제구 연산동 391-1 연산한양아파트",35.1897484,129.1033393,부산광역시 연제구 온천천남로 110,19811106.0,14,1452,15,연산한양아파트
1116,부산광역시,47561.0,부산광역시 연제구 연산동 307-10 연산한양타워아파트,35.1904382,129.0928986,부산광역시 연제구 과정로344번길 22,19920804.0,3,302,20,연산한양타워아파트
1117,부산광역시,47583.0,부산광역시 연제구 연산동 1110 연산현대아파트,35.1834158,129.1082217,부산광역시 연제구 고분로112번길 23,19971220.0,3,464,19,연산현대아파트
1118,부산광역시,47570.0,부산광역시 연제구 연산동 481-3 연산현대아파트,35.1834158,129.1082217,부산광역시 연제구 고분로236번길 13,19960802.0,1,181,19,연산현대아파트
1119,부산광역시,47602.0,부산광역시 연제구 연산동 772-1 연제 롯데캐슬앤데시앙,35.1853737,129.0954653,부산광역시 연제구 월드컵대로 55,20181012.0,8,1168,37,연제 롯데캐슬앤데시앙
1120,부산광역시,47599.0,부산광역시 연제구 연산동 1325-4 연제SK뷰센트럴,35.1810072,129.0785277,부산광역시 연제구 중앙천로 81-12,20230707.0,4,405,34,연제SK뷰센트럴
1121,부산광역시,47606.0,부산광역시 연제구 연산동 862 연제힐스테이트,35.1764629,129.0768848,부산광역시 연제구 연제로 21,20080604.0,4,220,15,연제힐스테이트
1122,부산광역시,47551.0,부산광역시 연제구 연산동 590-6 이편한세상 연산 더퍼스트,35.1879583,129.0850032,부산광역시 연제구 반송로 40,20210929.0,4,455,39,이편한세상 연산 더퍼스트
1123,부산광역시,47558.0,부산광역시 연제구 연산동 406-10 한솔솔파크,35.1870791,129.1036863,부산광역시 연제구 과정로 211,20071226.0,4,165,21,한솔솔파크
1124,부산광역시,47611.0,"부산광역시 연제구 연산동 2382,부산광역시 연제구 연산동 2383 힐스테이트연산 1  2단지 아파트",35.1737271,129.0887101,"부산광역시 연제구 봉수로 2,부산광역시 연제구 봉수로 25,부산광역시 연제구 봉수로 2,부산광역시 연제구 봉수로 25",20211130.0,18,1651,35,힐스테이트연산 1  2단지 아파트
1125,부산광역시,48239.0,부산광역시 수영구 망미동 1159 망미 이진캐스빌 아파트,35.1699654,129.1003814,부산광역시 수영구 망미로30번길 51,20170830.0,6,343,26,망미 이진캐스빌 아파트
1126,부산광역시,48211.0,부산광역시 수영구 망미동 693-1 망미동the#파크리치,35.1731948,129.1064444,부산광역시 수영구 연수로315번길 16,20070905.0,8,862,28,망미동the#파크리치
1127,부산광역시,48201.0,부산광역시 수영구 망미동 941-1 망미로얄베스토피아아파트,35.1790273,129.1021113,부산광역시 수영구 과정로85번길 70,19930604.0,5,490,14,망미로얄베스토피아아파트
1128,부산광역시,48238.0,부산광역시 수영구 망미동 777 망미삼성아파트,35.170084,129.103318,부산광역시 수영구 망미로30번길 23,19911128.0,13,672,15,망미삼성아파트
1129,부산광역시,48215.0,부산광역시 수영구 망미동 209-4 망미한성기린아파트,35.1741629,129.1187966,부산광역시 수영구 수미로71번길 20,19941230.0,1,113,19,망미한성기린아파트
1130,부산광역시,48200.0,부산광역시 수영구 망미동 880-84 망미한신아파트,35.17661,129.099698,부산광역시 수영구 망미배산로70번길 45,19890909.0,3,224,13,망미한신아파트
1131,부산광역시,48213.0,부산광역시 수영구 망미동 1154 센텀수영강변1차e-편한세상아파트,35.1797009,129.1174082,부산광역시 수영구 좌수영로 176,20040624.0,6,480,23,센텀수영강변1차e-편한세상아파트
1132,부산광역시,48213.0,부산광역시 수영구 망미동 1128 센텀수영강변2차e-편한세상아파트,35.1658948,129.1256126,부산광역시 수영구 좌수영로 204,20040825.0,7,486,25,센텀수영강변2차e-편한세상아파트
1133,부산광역시,48206.0,부산광역시 수영구 망미동 1176 수영sk뷰 1단지,35.1757506,129.1017616,부산광역시 수영구 망미배산로 56,20190603.0,11,1147,35,수영sk뷰 1단지
1134,부산광역시,48213.0,부산광역시 수영구 망미동 1136 수영강변대림3차 e-편한세상아파트,35.17614,129.1681886,부산광역시 수영구 좌수영로 192,20050704.0,4,530,29,수영강변대림3차 e-편한세상아파트
1135,부산광역시,48239.0,부산광역시 수영구 망미동 979-72 현대한누리아파트,35.169834,129.098001,부산광역시 수영구 금련로43번길 32,19931122.0,4,458,15,현대한누리아파트
1136,부산광역시,48230.0,부산광역시 수영구 수영동 552 수영강동원로얄듀크,35.1723043,129.111889,부산광역시 수영구 수미로14번길 35,20140214.0,5,423,26,수영강동원로얄듀크
1137,부산광역시,48222.0,부산광역시 수영구 수영동 541 수영현대아파트,35.1703559,129.1168872,부산광역시 수영구 수영로741번길 20,19880414.0,11,1180,15,수영현대아파트
1138,부산광역시,48221.0,부산광역시 수영구 수영동 432-1 수영협성르네상스타운,35.1725439999999,129.121155,부산광역시 수영구 수영로741번길 46,20040723.0,7,684,25,수영협성르네상스타운
1139,부산광역시,48281.0,부산광역시 수영구 민락동 773 E편한세상 광안비치아파트,35.15588,129.126677,부산광역시 수영구 민락수변로7번길 60,20160929.0,4,396,26,E편한세상 광안비치아파트
1140,부산광역시,48281.0,"부산광역시 수영구 민락동 113-15,부산광역시 수영구 민락동 113-10,부산광역시 수영구 민락동 113-8,부산광역시 수영구 민락동 113-14 e편한세상 오션테라스",35.156136,129.1287253,"부산광역시 수영구 광안해변로326번길 10,부산광역시 수영구 광안해변로326번길 32,부산광역시 수영구 광안해변로326번길 31,부산광역시 수영구 광안해변로326번길 9",20200116.0,14,1038,26,e편한세상 오션테라스
1141,부산광역시,48275.0,부산광역시 수영구 민락동 336-48 경동센텀메르빌,35.1612326,129.1301226,부산광역시 수영구 광안해변로 446,20141105.0,2,157,33,경동센텀메르빌
1142,부산광역시,48283.0,부산광역시 수영구 민락동 181-79 광안KCC스위첸하버뷰,35.153858,129.126098,부산광역시 수영구 민락수변로 49,20211130.0,2,294,18,광안KCC스위첸하버뷰
1143,부산광역시,48274.0,부산광역시 수영구 민락동 266 광안현대하이페리온,35.1613246,129.1226777,부산광역시 수영구 광남로223번길 31,20070129.0,5,265,15,광안현대하이페리온
1144,부산광역시,48279.0,부산광역시 수영구 민락동 110-8 롯데캐슬자이안트아파트,35.1577032,129.1332794,부산광역시 수영구 광안해변로 386,20031129.0,6,591,35,롯데캐슬자이안트아파트
1145,부산광역시,48272.0,"부산광역시 수영구 민락동 356-5,부산광역시 수영구 민락동 765 부산더샵센텀포레",35.1653226,129.1237879,부산광역시 수영구 수영로 776,20140731.0,12,1006,27,부산더샵센텀포레
1146,부산광역시,48272.0,부산광역시 수영구 민락동 774 센텀비스타동원2차,35.16759,129.1197895,부산광역시 수영구 무학로63번길 142,20170329.0,4,405,32,센텀비스타동원2차
1147,부산광역시,48272.0,부산광역시 수영구 민락동 778 센텀비스타동원아파트,35.166143,129.1209764,부산광역시 수영구 수영로 754,20170731.0,5,840,29,센텀비스타동원아파트
1148,부산광역시,48278.0,부산광역시 수영구 민락동 108-1 센텀비치푸르지오아파트,35.1597217,129.1310831,부산광역시 수영구 광안해변로 418,20030818.0,10,1082,31,센텀비치푸르지오아파트
1149,부산광역시,48275.0,부산광역시 수영구 민락동 336-36 수영만아이파크,35.162115,129.1296111,부산광역시 수영구 광안해변로 448,20061120.0,4,213,29,수영만아이파크
1150,부산광역시,48282.0,"부산광역시 수영구 민락동 113-23,부산광역시 수영구 민락동 113-21 진로비치아파트",35.156972,129.126495,"부산광역시 수영구 광안해변로 314,부산광역시 수영구 광안해변로294번길 7",19970524.0,5,499,15,진로비치아파트
1151,부산광역시,48289.0,부산광역시 수영구 민락동 115-2 테넌바움294,35.1569808,129.1290333,부산광역시 수영구 광안해변로 323,20231127.0,2,294,39,테넌바움294
1152,부산광역시,48298.0,부산광역시 수영구 광안동 473-2 광안 SK VIEW,35.1565927,129.1137425,부산광역시 수영구 광안로 12,20060330.0,5,361,36,광안 SK VIEW
1153,부산광역시,48301.0,부산광역시 수영구 광안동 187-2 광안더샵아파트,35.1511955,129.1116258,부산광역시 수영구 수영로 506,20171115.0,2,263,30,광안더샵아파트
1154,부산광역시,48299.0,부산광역시 수영구 광안동 172-1 광안동삼정그린코아,35.1538981,129.1158059,부산광역시 수영구 수영로540번길 57,20050329.0,2,231,24,광안동삼정그린코아
1155,부산광역시,48242.0,부산광역시 수영구 광안동 1069-3 광안동일스위트,35.1676955,129.1131939,부산광역시 수영구 망미번영로38번길 104,20050530.0,3,210,19,광안동일스위트
1156,부산광역시,48269.0,부산광역시 수영구 광안동 99-5 광안롯데골드로즈,35.1633854,129.1148274,부산광역시 수영구 수영로 648,20060620.0,1,299,20,광안롯데골드로즈
1157,부산광역시,48303.0,부산광역시 수영구 광안동 191-1 광안비치올리브씨아파트,35.1543737,129.1182818,부산광역시 수영구 광안로62번길 10,20210319.0,1,175,20,광안비치올리브씨아파트
1158,부산광역시,48298.0,부산광역시 수영구 광안동 1330 광안쌍용예가디오션,35.1552983,129.1152895,부산광역시 수영구 광안로 20,20141128.0,6,928,43,광안쌍용예가디오션
1159,부산광역시,48259.0,부산광역시 수영구 광안동 1222-9 광안에일린의뜰,35.1574369,129.1083738,부산광역시 수영구 호암로 45,20220128.0,4,225,19,광안에일린의뜰
1160,부산광역시,,부산광역시 수영구 광안동 774-8 광안예서더불어아파트,35.1560101,129.1121202,,20151215.0,1,112,15,광안예서더불어아파트
1161,부산광역시,48260.0,부산광역시 수영구 광안동 744-32 광안유림노르웨이아침 아파트,35.1569189999999,129.1124721,부산광역시 수영구 장대골로7번길 45,20041124.0,1,423,24,광안유림노르웨이아침 아파트
1162,부산광역시,48263.0,부산광역시 수영구 광안동 1257 광안자이아파트,35.1546311,129.1092427,부산광역시 수영구 호암로29번길 50,20200806.0,8,971,34,광안자이아파트
1163,부산광역시,48303.0,부산광역시 수영구 광안동 199-7 광안포디움프레스티지1,35.1504411,129.1150726,부산광역시 수영구 광남로 96,20231123.0,1,162,20,광안포디움프레스티지1
1164,부산광역시,48255.0,"부산광역시 수영구 광안동 745-2,부산광역시 수영구 광안동 742-2,부산광역시 수영구 광안동 735-1 광안협성엠파이어",35.1587573,129.1117513,"부산광역시 수영구 장대골로19번길 20,부산광역시 수영구 장대골로19번길 31,부산광역시 수영구 장대골로19번길 7",20050429.0,5,369,28,광안협성엠파이어
1165,부산광역시,48250.0,부산광역시 수영구 광안동 526-1 광원아파트,35.1617557,129.1072922,부산광역시 수영구 광일로 63,19951128.0,4,589,25,광원아파트
1166,부산광역시,48250.0,부산광역시 수영구 광안동 529 비치-그린아파트,35.1617504,129.1083787,부산광역시 수영구 광일로 49,19960224.0,9,1038,22,비치-그린아파트
1167,부산광역시,48245.0,부산광역시 수영구 광안동 1046-7 상아아파트,35.1645231,129.1078322,부산광역시 수영구 광서로 54,19880705.0,3,296,15,상아아파트
1168,부산광역시,48302.0,부산광역시 수영구 광안동 182-4 태평양하이츠타운,35.1514475,129.1139165,부산광역시 수영구 남천바다로21번길 51,19970304.0,1,198,16,태평양하이츠타운
1169,부산광역시,48247.0,"부산광역시 수영구 광안동 662-1,부산광역시 수영구 광안동 663-1 힐탑 더블시티",35.1628585,129.1139785,부산광역시 수영구 수영로 641,20150624.0,1,298,21,힐탑 더블시티
1170,부산광역시,48306.0,부산광역시 수영구 남천동 148-17 남천금호어울림더비치,35.1446156,129.1125411,부산광역시 수영구 남천동로 91,20190719.0,4,421,26,남천금호어울림더비치
1171,부산광역시,48310.0,부산광역시 수영구 남천동 556-3 남천뉴비치아파트,35.1384368999999,129.1095764,부산광역시 수영구 광안해변로15번길 68,19860528.0,8,990,15,남천뉴비치아파트
1172,부산광역시,48318.0,부산광역시 수영구 남천동 490 남천동원로얄듀크,35.1423027,129.1040304,부산광역시 수영구 황령대로 431,20000504.0,6,422,22,남천동원로얄듀크
1173,부산광역시,48312.0,부산광역시 수영구 남천동 323 남천엑슬루타워,35.1400499,129.1063971,부산광역시 수영구 황령대로473번길 15,20120508.0,2,299,42,남천엑슬루타워
1174,부산광역시,48309.0,"부산광역시 수영구 남천동 171,부산광역시 수영구 남천동 183 남천우성보라아파트",35.1406154,129.1112226,부산광역시 수영구 수영로408번길 54,19890428.0,2,192,14,남천우성보라아파트
1175,부산광역시,48309.0,부산광역시 수영구 남천동 148-28 남천자이아파트,35.14056,129.112917,부산광역시 수영구 남천동로 46,20230119.0,7,913,36,남천자이아파트
1176,부산광역시,48306.0,부산광역시 수영구 남천동 151 남천코오롱하늘채골든비치,35.1426429,129.1129169,부산광역시 수영구 남천동로 41,20090116.0,13,987,26,남천코오롱하늘채골든비치
1177,부산광역시,48311.0,부산광역시 수영구 남천동 255 남천파크,35.1441426,129.1096811,부산광역시 수영구 수영로384번길 7,19831122.0,2,130,5,남천파크
1178,부산광역시,48304.0,부산광역시 수영구 남천동 3-5 남천협진태양아파트,35.1475035,129.1138333,부산광역시 수영구 광안해변로 141,19840629.0,2,210,15,남천협진태양아파트
1179,부산광역시,48265.0,부산광역시 수영구 남천동 47-1 남천화목타운아파트,35.1490395,129.1102413,부산광역시 수영구 수영로 481,19840823.0,3,180,10,남천화목타운아파트
1180,부산광역시,48318.0,부산광역시 수영구 남천동 599 더샵남천프레스티지아파트,35.1441426,129.1096811,부산광역시 수영구 수영로 389,20220926.0,10,975,35,더샵남천프레스티지아파트
1181,부산광역시,48305.0,"부산광역시 수영구 남천동 148-9,부산광역시 수영구 남천동 148-4 삼익비치아파트",35.1429661,129.1158624,부산광역시 수영구 광안해변로 100,19791011.0,33,3060,12,삼익비치아파트
1182,부산광역시,48318.0,부산광역시 수영구 남천동 340-1 힐스테이트 남천 더퍼스트,35.1406603,129.1060029,부산광역시 수영구 수영로 377,20231228.0,2,217,34,힐스테이트 남천 더퍼스트
1183,부산광역시,46915.0,부산광역시 사상구 삼락동 418-8 동양한신아파트,35.1695216,128.9797009,부산광역시 사상구 운산로 25,19950325.0,2,431,23,동양한신아파트
1184,부산광역시,46927.0,부산광역시 사상구 모라동 164 구남역동원로얄듀크,35.1845775,129.0011091,부산광역시 사상구 백양대로934번길 94,20190227.0,7,498,28,구남역동원로얄듀크
1185,부산광역시,46930.0,부산광역시 사상구 모라동 1361 모라동원타운,35.1850223,128.989068,부산광역시 사상구 백양대로 879,19890731.0,8,1110,15,모라동원타운
1186,부산광역시,46919.0,부산광역시 사상구 모라동 991 모라리버빌아파트,35.1901906,128.9891771,부산광역시 사상구 사상로 512,20050617.0,1,169,15,모라리버빌아파트
1187,부산광역시,46931.0,부산광역시 사상구 모라동 1366-1 모라무학아파트,35.1822705,128.989166,부산광역시 사상구 백양대로 846,19900115.0,3,205,13,모라무학아파트
1188,부산광역시,46934.0,부산광역시 사상구 모라동 552 모라백양그린아파트,35.1830804,128.9949545,부산광역시 사상구 모라로110번길 88,19920708.0,7,1080,15,모라백양그린아파트
1189,부산광역시,46927.0,부산광역시 사상구 모라동 203 모라벽산아파트,35.1915082,128.9943741,부산광역시 사상구 백양대로934번길 84,20010915.0,8,780,23,모라벽산아파트
1190,부산광역시,46928.0,부산광역시 사상구 모라동 334 모라삼정그린코아아파트,35.1888606,128.9933306,부산광역시 사상구 백양대로934번길 20,19930412.0,4,438,20,모라삼정그린코아아파트
1191,부산광역시,46918.0,부산광역시 사상구 모라동 1375-1 모라역 베스티움 더 시티,35.1903841,128.9842638,부산광역시 사상구 모라로64번길 82,20201216.0,2,213,20,모라역 베스티움 더 시티
1192,부산광역시,46928.0,부산광역시 사상구 모라동 313 모라우성2차아파트,35.1899129,128.994871,부산광역시 사상구 백양대로934번길 52-30,19960614.0,1,220,23,모라우성2차아파트
1193,부산광역시,46934.0,부산광역시 사상구 모라동 552 모라주공1단지,35.1838375,128.9964024,부산광역시 사상구 모라로110번길 121,19920515.0,16,2529,15,모라주공1단지
1194,부산광역시,46928.0,부산광역시 사상구 모라동 409-13 모라창신그린힐아파트,35.1876632,128.9932601,부산광역시 사상구 백양대로902번길 46,19930715.0,1,150,15,모라창신그린힐아파트
1195,부산광역시,46935.0,부산광역시 사상구 모라동 75 백양푸른숲입주자대표회의,35.1833708,129.000786,부산광역시 사상구 모라로192번길 50,19930724.0,8,904,15,백양푸른숲입주자대표회의
1196,부산광역시,46931.0,부산광역시 사상구 모라동 1366-2 부산모라 행복주택,35.1819689,128.9899879,부산광역시 사상구 덕상로 117,20210503.0,3,390,15,부산모라 행복주택
