매장명,구,주소,위도,경도
이디야,도봉구,서울특별시 도봉구 도봉로 823,37.6779109832961,127.044745416101
이디야중화동점,중랑구,서울특별시 중랑구 동일로129길 1,37.5993737618029,127.079520506244
이디야,강북구,서울특별시 강북구 도봉로 128,37.6204655564754,127.028738418369
이디야북,서대문구,서울특별시 서대문구 증가로 257,37.5834462383866,126.911514634282
이디야신정,양천구,서울특별시 양천구 신정로11길 50-15,37.5122336289539,126.83831379492
이디야커피영등포,영등포구,서울특별시 영등포구 경인로 775,37.5147384071488,126.897525378821
이디야커피,중랑구,서울특별시 중랑구 양원역로14가길 24,37.6074130724906,127.106750785801
이디야도림사거리,영등포구,서울특별시 영등포구 도림로 326,37.506578801536,126.901807636528
이디야커피삼성,강남구,서울특별시 강남구 삼성로 608,37.5138820390418,127.053287698143
엘이디아저씨,강북구,서울특별시 강북구 덕릉로 141-1,37.6352492591346,127.029554391348
이디야,중랑구,서울특별시 중랑구 겸재로 240,37.589629571317,127.094156837356
이디야커피강남센트럴시티점,서초구,서울특별시 서초구 신반포로 176,37.5039300142165,127.00239321346
이디야커피신림신화교점,관악구,서울특별시 관악구 신림로 199,37.4755188252008,126.93617965267
이디야,종로구,서울특별시 종로구 율곡로 286,37.5718634840845,127.0081554706
이디야동부병원,동대문구,서울특별시 동대문구 무학로 104,37.5735028815828,127.030876967947
이디야창동,도봉구,서울특별시 도봉구 노해로70길 81,37.6488255649176,127.052551952307
이디야구로,구로구,서울특별시 구로구 오리로 1304,37.4977647056597,126.829366343397
이디야,중구,서울특별시 중구 정동길 2-1,37.5679718249053,126.96933484201
이디야커피점,동대문구,서울특별시 동대문구 장한로 43,37.5650963292558,127.066687366179
이디야커피,도봉구,서울특별시 도봉구 방학로 171,37.6621572330422,127.033227820989
이디야커피방이초교점,송파구,서울특별시 송파구 가락로 280,37.512739840754,127.119983696147
이디야커피,도봉구,서울특별시 도봉구 삼양로 542,37.6516094577724,127.012954693655
이디야커피신월5동점,양천구,서울특별시 양천구 화곡로 50,37.5391571455595,126.827429546899
이디야커피,서대문구,서울특별시 서대문구 연세로12길 10,37.5588504846432,126.93750865814
이디야왕십리센트라스점,성동구,서울특별시 성동구 무학로 22,37.5660734867934,127.030294053566
이디야노원,노원구,서울특별시 노원구 노원로 452,37.656995162161,127.066898206551
이디야커피성신여대역점,성북구,서울특별시 성북구 동소문로17길 40,37.5939225593375,127.015879986906
이디야신림,관악구,서울특별시 관악구 난곡로 197,37.4725599359247,126.918924413993
이디야커피까치산역,강서구,서울특별시 강서구 강서로17길 6,37.5334122861873,126.845181337042
이디야커피마포,마포구,서울특별시 마포구 새창로 6,37.5420270013038,126.950489097307
이디야당산,영등포구,서울특별시 영등포구 당산로 159,37.5288398891345,126.897544133456
이디야가산하이엔드10차점,금천구,서울특별시 금천구 가산디지털1로 30,37.4687900354866,126.887483666076
이디야커피서울중화초등학교점,중랑구,서울특별시 중랑구 신내로7가길 7,37.6023350584477,127.095429765809
이디야왕십리비트플렉스점,성동구,서울특별시 성동구 왕십리광장로 17,37.5614361598608,127.038379235542
이디야,용산구,서울특별시 용산구 한강대로 289,37.5440449182496,126.971950209523
이디야마곡헤리움점,강서구,서울특별시 강서구 마곡중앙5로1길 25,37.569229577876,126.826120574747
이디야커피,성북구,서울특별시 성북구 정릉로 251,37.6047107726155,127.011898565178
이디야커피,성동구,서울특별시 성동구 고산자로 339-2,37.5700146623168,127.037340699252
이디야커피개봉현대점,구로구,서울특별시 구로구 개봉로 69,37.4918945932689,126.855591160651
이디야커피미아꿈의숲해링턴점,강북구,서울특별시 강북구 오현로 45,37.6168453861857,127.03447179453
이디야커피영등포역코레일점,영등포구,서울특별시 영등포구 경인로 846,37.51566141404,126.907647192475
이디야커피,동대문구,서울특별시 동대문구 왕산로 68,37.5774765268396,127.030882075089
이디야커피장위,성북구,서울특별시 성북구 장위로 35,37.6144549086959,127.040766479936
이디야마포성산,마포구,서울특별시 마포구 월드컵북로 210,37.5692110268384,126.9057901944
이디야상계역점,노원구,서울특별시 노원구 덕릉로 698,37.6598301256792,127.075635101492
이디야커피,중구,서울특별시 중구 퇴계로 188,37.5608285928248,126.99253476878
이디야가,강북구,서울특별시 강북구 삼각산로 108,37.6405894824869,127.016148512584
이디야,강남구,서울특별시 강남구 언주로81길 8,37.5003452611029,127.042861498937
이디야홍은,서대문구,서울특별시 서대문구 통일로 510,37.5945642312831,126.941145575913
이디야성수우리W타워,성동구,서울특별시 성동구 아차산로15길 19,37.5447409419661,127.06205252685
이디야,관악구,서울특별시 관악구 난곡로 368,37.4868480103577,126.913731940876
이디야커피장위뉴타운점,성북구,서울특별시 성북구 장월로 144-1,37.6177004698474,127.051021391035
이디야커피장안,동대문구,서울특별시 동대문구 사가정로25길 42,37.5806730394314,127.070953744023
이디야서대문,서대문구,서울특별시 서대문구 연희로 237,37.5782332800162,126.935670944817
아이디아이디자인,성동구,서울특별시 성동구 왕십리로 220,37.5571760574743,127.047499883876
이디야커피종로5가점,종로구,서울특별시 종로구 대학로 33,37.5739093438723,127.001800051294
이디야솔밭공원역점,도봉구,서울특별시 도봉구 삼양로 594,37.6560474421554,127.013541938064
이디야탑골공원점,종로구,서울특별시 종로구 수표로 109-1,37.5710087504096,126.989182694849
건축사사무소에이아이디아키텍츠,마포구,서울특별시 마포구 모래내로 29,37.564873656088,126.906396966696
이디야연신내통일로점,은평구,서울특별시 은평구 통일로 876,37.6211986387739,126.920253226157
이디야,영등포구,서울특별시 영등포구 영등포로35길 19,37.5218649846737,126.904230799936
이디야,중구,서울특별시 중구 퇴계로 218-5,37.5613739400229,126.996262635429
이디야커피시흥유통,금천구,서울특별시 금천구 시흥대로 88,37.4418758065966,126.9038953648
이디야커피보라매역,영등포구,서울특별시 영등포구 여의대방로 141,37.4996727414751,126.919936001037
이디야,광진구,서울특별시 광진구 천호대로 663,37.5518094325728,127.090234921225
이디야커피구로NC점,구로구,서울특별시 구로구 구로동로 240,37.5000019868552,126.882677907164
이디야커피가산,금천구,서울특별시 금천구 가산로 111,37.4756078899548,126.89291112556
이디야봉일,관악구,서울특별시 관악구 은천로 23,37.4864011023419,126.93791369666
이디야자양우성점,광진구,서울특별시 광진구 자양번영로 34,37.5326941723193,127.075803499632
이디야옥수역점,성동구,서울특별시 성동구 한림말5길 9,37.5420022181537,127.01669865018
이디야커피애오개역점,마포구,서울특별시 마포구 마포대로 208,37.5525082273898,126.956827025172
이디야관악우성점,관악구,서울특별시 관악구 관악로 232,37.4849585674796,126.956014383342
이디야상일리엔파크점,강동구,서울특별시 강동구 상일로 74,37.5513582588433,127.174770207328
이디야커피보훈,강동구,서울특별시 강동구 명일로 110,37.5288048321234,127.143147111558
이디야커피대림1동점,영등포구,서울특별시 영등포구 도림로 198,37.4964243787791,126.902815835668
목동신트리점이디야커피,양천구,서울특별시 양천구 신정로 312,37.5132663268317,126.855491121621
이디야커피,중랑구,서울특별시 중랑구 봉화산로 215,37.6076505623627,127.096520639356
제이디아이앤디,강남구,서울특별시 강남구 테헤란로20길 18,37.498492149726,127.03438051614
이디야송파풍납점,송파구,서울특별시 송파구 강동대로9길 17-1,37.5280860473762,127.116522414418
이디야동평화점,중구,서울특별시 중구 청계천로 318,37.569351461721,127.013758243194
이디야커피건대스타시티점,광진구,서울특별시 광진구 아차산로 262,37.5369968145663,127.072944230258
이디야종합운동장역점,송파구,서울특별시 송파구 올림픽로 76,37.5115546361439,127.079163533887
앙크인베스트먼트이디야커피,영등포구,서울특별시 영등포구 영중로 16-1,37.5178730825314,126.90614437142
이디야커피논골,성동구,서울특별시 성동구 난계로 35,37.5555192826574,127.024466268491
이디야커피,동대문구,서울특별시 동대문구 천호대로 11-3,37.5750577237004,127.024924656134
이디야,관악구,서울특별시 관악구 신림로 91,37.4703277037053,126.939068177271
이디야신도림메르디앙점,구로구,서울특별시 구로구 신도림로 65,37.5095557856377,126.882015208423
이디야송파파인타운점,송파구,서울특별시 송파구 충민로2길 28,37.4771488377273,127.127399757141
이디야송파,송파구,서울특별시 송파구 송이로 159,37.4929471816897,127.125327457115
이디야커피길동,강동구,서울특별시 강동구 천호대로 1132,37.534067049432,127.136965596996
이디야커피세종대,광진구,서울특별시 광진구 군자로 109,37.5528657479805,127.071978099854
이디야커피구로역점,구로구,서울특별시 구로구 구로중앙로 174,37.502396411406,126.881477315569
이디야커피강남,강남구,서울특별시 강남구 역삼로 415,37.501278034814,127.05238374056
이디야은평,은평구,서울특별시 은평구 은평로 197,37.6016313482978,126.929494058444
이디야커피동서울,광진구,서울특별시 광진구 강변역로4길 34,37.5341279943905,127.092214859957
이디야커피증산동점,은평구,서울특별시 은평구 증산서길 78,37.5833551541152,126.906534251014
이디야커피자양동점,광진구,서울특별시 광진구 자양로 46,37.5321964474838,127.085947416439
이디야응암역점,은평구,서울특별시 은평구 연서로 9,37.6001175149395,126.915665738873
이디야커피강동신명초교점,강동구,서울특별시 강동구 명일로 260,37.5411259299396,127.147385374956
이디야서일,중랑구,서울특별시 중랑구 용마산로 394,37.5866486207843,127.09552904524
이디야방배,서초구,서울특별시 서초구 동광로 1,37.4910599117921,126.983012543103
이디야,서초구,서울특별시 서초구 서초대로56길 22,37.4934749068754,127.017097740224
이디야대림3동점앙크인베스트먼트,영등포구,서울특별시 영등포구 대림로 212,37.4995885111697,126.898132686734
이디야도산,강남구,서울특별시 강남구 언주로148길 14,37.5206184101321,127.036143036844
이디야커피,도봉구,서울특별시 도봉구 덕릉로 235,37.6389323507554,127.038095090275
이디야포이,강남구,서울특별시 강남구 개포로 218,37.4784888003288,127.046600082198
이디야석수,금천구,서울특별시 금천구 삼성산길 11,37.4340991804156,126.90481105153
이디야낙성대역점,관악구,서울특별시 관악구 남부순환로 1915,37.4778946073113,126.962184082669
이디야,성북구,서울특별시 성북구 오패산로 99,37.6107512811117,127.035196187516
이디야커피경희대점,동대문구,서울특별시 동대문구 경희대로 4,37.5918975622782,127.052504128517
이디야커피구로,구로구,서울특별시 구로구 가마산로25길 9,37.4966137686521,126.890294066877
이디아커피,강동구,서울특별시 강동구 올림픽로 660,37.5401659152308,127.124549848757
이디야,종로구,서울특별시 종로구 세종대로23길 15,37.5714956844239,126.975636987123
이디야종로삼일대로점,종로구,서울특별시 종로구 삼일대로 390-1,37.5694393645282,126.987947381042
큐이디아카데미서초역점,서초구,서울특별시 서초구 반포대로27길 13,37.4896830914836,127.00759216367
이디야남부지방,양천구,서울특별시 양천구 은행정로4길 25,37.5214622186626,126.862583406992
이디야커피,노원구,서울특별시 노원구 공릉로46길 6,37.6269102988802,127.079611522066
이디야커피,중랑구,서울특별시 중랑구 상봉중앙로 36,37.6002848435139,127.087776377615
이디야영등포본동점,영등포구,서울특별시 영등포구 영신로19길 15,37.5138901704736,126.906112014832
이디야커피흑석역점,동작구,서울특별시 동작구 현충로 100-1,37.507633571344,126.964724583499
이디야신촌숲,마포구,서울특별시 마포구 광성로 17,37.5502455080963,126.935503212947
이디야퇴계로2길점,중구,서울특별시 중구 퇴계로2길 1,37.5575537454776,126.977389795416
이디야커피,종로구,서울특별시 종로구 홍지문2길 6,37.6012317706309,126.95630560715
이디야커피,종로구,서울특별시 종로구 필운대로1길 35,37.5777951563333,126.967501258429
이디야회현SK리더스점,중구,서울특별시 중구 퇴계로 72,37.5591131321314,126.980582926744
이디야커피,종로구,서울특별시 종로구 삼일대로15길 13,37.568771097397,126.98672255071
이디야커피,종로구,서울특별시 종로구 대학로10길 17,37.5820842951858,127.003162764716
이디야한국,중구,서울특별시 중구 남대문로 29-2,37.5614326698128,126.978944050769
이디야커피,중구,서울특별시 중구 세종대로11길 26,37.5623047513967,126.974563036541
이디야다동점,중구,서울특별시 중구 다동길 46,37.5678539481862,126.981708988327
이디아신촌기차역점,서대문구,서울특별시 서대문구 신촌역로 35,37.5589669444944,126.941445808858
이디야커피,종로구,서울특별시 종로구 종로 126,37.5700916205162,126.991515717492
이디야커피,종로구,서울특별시 종로구 삼봉로 81,37.5723869222964,126.981794436761
이디야,송파구,서울특별시 송파구 위례성대로18길 32,37.5095581303508,127.1247038444
이디야연남동점,서대문구,서울특별시 서대문구 연희로 42,37.5623583031989,126.927849087242
이디아망원역점,마포구,서울특별시 마포구 월드컵로 82-1,37.556367092552,126.910210961841
이디야홈플러스,마포구,서울특별시 마포구 양화로 45,37.5514907709978,126.913937441506
이디야화곡중앙,강서구,서울특별시 강서구 가로공원로76길 61,37.5344165569881,126.838252633841
이디야커피합정LIG점,마포구,서울특별시 마포구 양화로1길 21,37.5495843341748,126.910434214397
이디야커피,용산구,서울특별시 용산구 이촌로77길 19,37.520426902219,126.974876251724
이디야,마포구,서울특별시 마포구 도화길 10,37.5398009352104,126.947397218998
이디야커피,마포구,서울특별시 마포구 서강로 135,37.5545065764682,126.935408650105
이디야커피,마포구,서울특별시 마포구 성암로13길 58,37.5757048561595,126.897759224736
이디야화곡로점,강서구,서울특별시 강서구 화곡로 133,37.5408234671284,126.83647852294
이디야,동작구,서울특별시 동작구 보라매로5가길 16,37.4912677642747,126.924082747375
이디야커피해군회관점,동작구,서울특별시 동작구 여의대방로 194,37.5042531290316,126.922245141657
이디야라이프점,영등포구,서울특별시 영등포구 63로 40,37.5196245441475,126.939117190273
이디야커피,강서구,서울특별시 강서구 방화동로 37,37.5641733332656,126.810670159065
이디야커피천호초교,강동구,서울특별시 강동구 구천면로 304,37.5467200055685,127.13479405029
이디야커피노량진CTS점,동작구,서울특별시 동작구 노량진로 110,37.5131722126747,126.938020825683
이디야커피영등포,영등포구,서울특별시 영등포구 당산로 42,37.5182279780668,126.895867705872
이디야,영등포구,서울특별시 영등포구 양평로 126,37.5381946375989,126.893898696383
이디아에스프레소,영등포구,서울특별시 영등포구 국제금융로8길 27-9,37.5196675983748,126.928912744035
이디야커피삼성,강남구,서울특별시 강남구 테헤란로107길 11,37.5104254799265,127.065038423419
이디야,서대문구,서울특별시 서대문구 통일로 141,37.5669176328747,126.965217701593
케이엘이디아이한국평생교육개발원,강남구,서울특별시 강남구 테헤란로19길 28,37.5018160833112,127.033161485427
이디야중곡대원점,광진구,서울특별시 광진구 용마산로 111,37.5635853445031,127.08662805154
이디야응암,은평구,서울특별시 은평구 응암로 211,37.5908952199753,126.917113052516
이디아,서대문구,서울특별시 서대문구 신촌로 87-20,37.556498197347,126.936444210397
이디야,은평구,서울특별시 은평구 진관2로 29-21,37.6357326648602,126.919317816251
이디야응암,은평구,서울특별시 은평구 응암로 183,37.5884214179037,126.916571429865
이디야커피,은평구,서울특별시 은평구 진흥로 156,37.6087264624303,126.926957295701
이디야커피성동,성동구,서울특별시 성동구 고산자로 269,37.563685418773,127.035758226071
이디야커피신도림테크노마트점,구로구,서울특별시 구로구 새말로 97,37.5070380397769,126.89020763235
이디야커피여의도역점,영등포구,서울특별시 영등포구 의사당대로 110,37.5202033823205,126.924414010082
이디야에스프레소,양천구,서울특별시 양천구 목동동로 379,37.5356004295454,126.878695955912
대신이디아이,강남구,서울특별시 강남구 영동대로142길 4,37.5238671531895,127.055718319407
이디아이환경디자인,강서구,서울특별시 강서구 공항대로 212,37.5588418578936,126.830776924632
이디야커피보라매공원점,동작구,서울특별시 동작구 여의대방로 90,37.4968042719762,126.916641163561
이디야커피사가정,중랑구,서울특별시 중랑구 동일로92길 57,37.5834717787228,127.083180945243
에이디아이디어,동작구,서울특별시 동작구 사당로 196,37.4849270775783,126.969877501166
이디야,서초구,서울특별시 서초구 남부순환로347길 38,37.4860157803228,127.031476800525
이디야커피내방역점,서초구,서울특별시 서초구 서초대로 108,37.4875603703703,126.994186728526
이디야커피구로거리공원점,구로구,서울특별시 구로구 구로중앙로28길 73,37.5007854266247,126.889316253899
이디야,중랑구,서울특별시 중랑구 망우로 277,37.5960430640207,127.083400421683
이디야커피신림패션,관악구,서울특별시 관악구 봉천로6길 24,37.4886127392795,126.925409914685
이디야목3동점,양천구,서울특별시 양천구 목동중앙북로 38,37.5479118277253,126.866764852342
이디야송정역점,강서구,서울특별시 강서구 공항대로 24,37.5611565100407,126.809937135907
이디야신림,관악구,서울특별시 관악구 난곡로 250,37.4765335575153,126.915972855229
이디야커피한티역점,강남구,서울특별시 강남구 도곡로69길 8,37.497937846878,127.05610146906
이디아스포츠,금천구,서울특별시 금천구 가산디지털1로 233,37.4857687116702,126.878265245972
이디야영등포그랜드점,영등포구,서울특별시 영등포구 양산로9길 15,37.5267825884741,126.888580185759
이디야커피,금천구,서울특별시 금천구 가산디지털2로 123,37.4787176322481,126.878698539315
이디야커피,금천구,서울특별시 금천구 금하로 750,37.4490661391638,126.913645616749
이디야커피목동신목점,양천구,서울특별시 양천구 목동중앙로 85,37.5370002594457,126.871467327737
이디야,광진구,서울특별시 광진구 능동로 330,37.5589351270559,127.080719955745
이디야혜화역점,종로구,서울특별시 종로구 창경궁로 258-15,37.5835946403407,127.000629099246
이디야커피이태원점,용산구,서울특별시 용산구 이태원로 176,37.5342552439015,126.993412835115
이디야커피,동작구,서울특별시 동작구 상도로 277,37.5028032354817,126.948324023336
이디야불광,은평구,서울특별시 은평구 불광로 59,37.6123287409882,126.931719290279
이디야서소문점,중구,서울특별시 중구 서소문로11길 8,37.5632559624688,126.973078517387
이디야이문점,동대문구,서울특별시 동대문구 신이문로 19,37.6031370128587,127.064230403759
이디야커피신길역점,영등포구,서울특별시 영등포구 영등포로 353,37.5150634804093,126.918062710555
이디야합정동점,마포구,서울특별시 마포구 양화로6길 90,37.5482220099735,126.919066095502
제이디아이소프트,강남구,서울특별시 강남구 봉은사로24길 17,37.5055626866454,127.032943512814
이디야커피도림점,영등포구,서울특별시 영등포구 도신로15길 40,37.5086022261624,126.896552424764
이디야,중랑구,서울특별시 중랑구 망우로 460,37.6000961146002,127.103123745421
이디야,성북구,서울특별시 성북구 보문로 111,37.5849318318433,127.019327149162
이디야커피답십리,동대문구,서울특별시 동대문구 한천로 55,37.5669052566479,127.061865236848
이디야커피선덕고,도봉구,서울특별시 도봉구 해등로 255,37.6573672133391,127.028167233583
이디야커피배봉초교,동대문구,서울특별시 동대문구 답십리로63길 131,37.5784976323949,127.069316517491
이디야시립대점,동대문구,서울특별시 동대문구 서울시립대로 164,37.5832931508333,127.054821020031
이디야,중랑구,서울특별시 중랑구 망우로 198,37.5933182750055,127.074850456142
이디야장안동,동대문구,서울특별시 동대문구 답십리로 309,37.5723768984606,127.074713350358
이디야,동대문구,서울특별시 동대문구 고산자로 413-1,37.5766510073258,127.037911897522
이디야커피,동대문구,서울특별시 동대문구 왕산로 225,37.5820329004573,127.047126673875
이디야사가정점,중랑구,서울특별시 중랑구 면목로 325,37.5811315623264,127.088157308801
이디야커피,중랑구,서울특별시 중랑구 신내로 211,37.6164236455441,127.092597215517
이디야중곡,광진구,서울특별시 광진구 용마산로 37,37.5570160011406,127.087704248127
이디야커피회기,동대문구,서울특별시 동대문구 회기로 193,37.5901799588599,127.057428863789
이디야월계인덕점,노원구,서울특별시 노원구 광운로22길 39,37.6298456754298,127.058797456073
이디야,중구,서울특별시 중구 마른내로 165-1,37.5646141619438,127.006497099413
이디야커피명동역점,중구,서울특별시 중구 퇴계로 103,37.5608656705715,126.983196312439
이디야커피,마포구,서울특별시 마포구 월드컵북로 396,37.5794868062638,126.889812409598
이디야망원,마포구,서울특별시 마포구 월드컵로 147,37.560783284032,126.905460718039
이디야종로,종로구,서울특별시 종로구 종로 51,37.5707355059583,126.983594194964
이디야커피아이온스퀘어,송파구,서울특별시 송파구 위례광장로 188,37.4810790430981,127.142380805691
이디야커피공릉역점,노원구,서울특별시 노원구 동일로192길 5,37.6260685211022,127.073368462167
이디야을지로,중구,서울특별시 중구 수표로 45,37.5653265459148,126.989576424612
이디야안암래미안점,성북구,서울특별시 성북구 보문로30가길 42,37.5889998001448,127.02201394889
이디야합정역,마포구,서울특별시 마포구 독막로2길 5,37.5482466724825,126.914878538035
이디야커피신림대,관악구,서울특별시 관악구 호암로26길 17,37.4707379982163,126.934596871725
이디야커피,성동구,서울특별시 성동구 매봉길 12,37.5452914895352,127.015670919537
이디야커피점신금호역점,성동구,서울특별시 성동구 금호산길 64,37.5538841095515,127.019598333334
이디야성수,성동구,서울특별시 성동구 성수이로 118,37.5451669211595,127.057837479946
이디야마장역점,성동구,서울특별시 성동구 마장로 293-1,37.5659360733529,127.042158719035
이디야장안중랑천점,동대문구,서울특별시 동대문구 장한로18길 32,37.5675252018516,127.070754833919
이디야커피강서한강자이,강서구,서울특별시 강서구 양천로 401,37.5656931816477,126.847626185028
이디야커피,은평구,서울특별시 은평구 연서로 148,37.6119838307329,126.917600175273
이디야커피,강서구,서울특별시 강서구 방화동로 95,37.5690049037726,126.812664855586
이디야전문대점,서대문구,서울특별시 서대문구 가좌로 140,37.584562187544,126.924145347606
이디야대림역점,영등포구,서울특별시 영등포구 도림로31길 2,37.4925215522174,126.895907002436
이디야,강남구,서울특별시 강남구 테헤란로4길 46,37.4955012410702,127.030053791898
이디야마포오벨리스크점,마포구,서울특별시 마포구 마포대로 33,37.5399725653744,126.94542590266
이디야,마포구,서울특별시 마포구 월드컵로 240,37.5682756452677,126.897257447574
에이디아이종합건축사사무소,광진구,서울특별시 광진구 능동로 340,37.5598035759447,127.08116203211
이디야,종로구,서울특별시 종로구 통일로 266,37.5758355847753,126.956762065715
이디야,강남구,서울특별시 강남구 테헤란로25길 17,37.5017878629869,127.035220242035
이디야노원사거리,노원구,서울특별시 노원구 동일로 1393,37.6529350519155,127.060534668145
이디야,도봉구,서울특별시 도봉구 마들로11길 65,37.6534064990232,127.04964921151
이디야,송파구,서울특별시 송파구 송파대로 567,37.5131306848918,127.093034822493
이디야커피중계롯데우성점,노원구,서울특별시 노원구 노원로22길 34,37.646364068414,127.072753764215
이디야,노원구,서울특별시 노원구 광운로 29,37.6203185920224,127.058407824624
이디야,노원구,서울특별시 노원구 동일로204가길 34,37.6407414112419,127.068155314917
이디야양재언남점,서초구,서울특별시 서초구 동산로 60,37.4716851007454,127.045397700723
이디야,서초구,서울특별시 서초구 서초대로48길 16,37.4920479458851,127.011303941394
이디야서울,서초구,서울특별시 서초구 서초중앙로 89,37.4897552621614,127.014059393145
이디야올림픽공원점,송파구,서울특별시 송파구 올림픽로 354,37.5161590128461,127.109717421099
이디야거여역점,송파구,서울특별시 송파구 오금로 497,37.4934727449964,127.144184204223
이디야커피촬영소,동대문구,서울특별시 동대문구 답십리로 264,37.5722551529716,127.069541373073
이디야동덕여대점,성북구,서울특별시 성북구 화랑로 99,37.6034777169366,127.042674188608
이디야커피,송파구,서울특별시 송파구 백제고분로41길 5,37.5067148548948,127.108381825602
이디야커피,강남구,서울특별시 강남구 봉은사로37길 29,37.5099372502084,127.035692224854
이디야,성북구,서울특별시 성북구 종암로 105,37.5995230359981,127.033936945796
이디야커피동소문동점,성북구,서울특별시 성북구 동소문로13길 5,37.5920317986857,127.012813575772
이디아커피석계,성북구,서울특별시 성북구 화랑로40길 61,37.6137657868884,127.064924087134
이디야,강동구,서울특별시 강동구 동남로75길 19,37.5541209722395,127.155159843579
이디야커피,강동구,서울특별시 강동구 천호대로 1065,37.5369555209829,127.130290261572
이디야커피,용산구,서울특별시 용산구 효창원로66길 2,37.5405534709997,126.962176171854
이디야월곡동아점,성북구,서울특별시 성북구 장월로1길 47,37.6062411759169,127.045674049001
이디야커피길동역점,강동구,서울특별시 강동구 양재대로 1471,37.5373545388776,127.139247347881
이디야,송파구,서울특별시 송파구 충민로 10,37.4782606521025,127.119370608348
이디야수락산역점,노원구,서울특별시 노원구 동일로 1689,37.6791103372688,127.054933099919
이디야답십리,동대문구,서울특별시 동대문구 답십리로 145,37.573058451956,127.056093771112
이디야남구로역점,구로구,서울특별시 구로구 디지털로27길 127,37.4846988279247,126.887089497514
이디아키텍츠,도봉구,서울특별시 도봉구 우이천로 490,37.6566866923053,127.015641473226
이디야카페정릉아리랑점,성북구,서울특별시 성북구 북악산로 851,37.6001262088188,127.018584155289
커피아이디아,중랑구,서울특별시 중랑구 용마산로 482,37.5940414299927,127.099618077695
이디아이환경디자인,송파구,서울특별시 송파구 송파대로28길 12,37.4937233961882,127.119437877446
커피이디야,영등포구,서울특별시 영등포구 선유서로25길 19,37.5244951475079,126.883930482702
이디야커피,금천구,서울특별시 금천구 시흥대로 198,37.4515998765466,126.902137270916
이디야,서초구,서울특별시 서초구 방배로 87,37.4821680435839,126.996893515881
이디야커피강남도산점,강남구,서울특별시 강남구 도산대로37길 20,37.5222741765022,127.031472117194
이디야,강동구,서울특별시 강동구 상암로 210,37.5462953721236,127.145776117912
이디야종로4가점,종로구,서울특별시 종로구 김상옥로 1,37.5734976706286,126.997877277666
이디야서울고속버스,서초구,서울특별시 서초구 신반포로 194,37.5064271601893,127.00681633008
이디야석촌역점,송파구,서울특별시 송파구 송파대로 456,37.5071820622044,127.10582004492
이디야커피,광진구,서울특별시 광진구 구의로 4,37.5383402497529,127.089267049741
이디야커피신길썬,영등포구,서울특별시 영등포구 신길로 42,37.4964599899971,126.908605485281
케이디아이,강서구,서울특별시 강서구 강서로56나길 37,37.5610761844238,126.840804259709
이디야커피,중구,서울특별시 중구 창경궁로 2,37.5625385096905,126.998646638619
이디야,은평구,서울특별시 은평구 수색로 250,37.5818996403351,126.896331919629
이디야,성북구,서울특별시 성북구 보문로34길 100,37.5911970667236,127.020773597067
이디야커피강남율현점,강남구,서울특별시 강남구 밤고개로21길 8,37.4735606833612,127.10783745319
이디야용산원효점,용산구,서울특별시 용산구 원효로 70,37.5324950789767,126.951629667857
이디야수유역점,강북구,서울특별시 강북구 도봉로 355,37.6393343906266,127.026691250159
이디야건설회관점,강남구,서울특별시 강남구 언주로 711,37.5170729253059,127.033405850561
큐이디아카데미광화문,종로구,서울특별시 종로구 사직로8길 20,37.5739205214673,126.970577382549
파우원이디야파인,강서구,서울특별시 강서구 마곡중앙4로 22,37.5582682775687,126.829269250567
이디야점,강서구,서울특별시 강서구 마곡중앙5로 6,37.5671470537048,126.826911667088
이디야공진초점,강서구,서울특별시 강서구 마곡중앙1로 26,37.5586198010646,126.823842314146
이디야,강서구,서울특별시 강서구 공항대로 280,37.558016255906,126.838418262787
이디야커피,종로구,서울특별시 종로구 대학로10길 17,37.5820842951858,127.003162764716
이디야하나로마트,마포구,서울특별시 마포구 신촌로 66,37.5560535501647,126.933100414508
이디야면목경남아너스빌점,중랑구,서울특별시 중랑구 면목로27길 92,37.5742602308787,127.080497639822
이디야서초역점,서초구,서울특별시 서초구 반포대로21길 23,37.4876994803453,127.008511714227
이디야커피먹골역점,중랑구,서울특별시 중랑구 동일로157길 13,37.6097331366389,127.076878426581
이디야커피방학역점,도봉구,서울특별시 도봉구 도봉로153길 15,37.6697836234548,127.042514528718
이디야커피강서초교점,양천구,서울특별시 양천구 오목로 48,37.5220552604826,126.842935491813
이디야커피,강서구,서울특별시 강서구 양천로 684,37.5506284588778,126.871940890835
이디야역촌역점,은평구,서울특별시 은평구 진흥로 95,37.6054294795399,126.922100749695
이디야,강북구,서울특별시 강북구 도봉로 207,37.6270521153716,127.02545799316
케이디아이텍스타일,구로구,서울특별시 구로구 개봉로12길 32,37.4881083570756,126.858193140502
파이디아랩,성동구,서울특별시 성동구 아차산로 113,37.5446276769365,127.056882377539
이디야,은평구,서울특별시 은평구 통일로 855-9,37.6188884740356,126.919867521026
이디야커피,관악구,서울특별시 관악구 신림로 312,37.4821771013666,126.930137878893
이디야커피당고개역점,노원구,서울특별시 노원구 상계로 313,37.6708235517421,127.080350349498
이디야커피,광진구,서울특별시 광진구 광나루로 508,37.5447932053786,127.085952065314
이디야커피구의자양로점,광진구,서울특별시 광진구 자양로 251,37.5489909130641,127.08929591506
이디야커피가양역점,강서구,서울특별시 강서구 양천로 500,37.5605259212572,126.85551558092
